key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,pubmed_id,pmc_id
rayyan-185168616,Mitochondria Targeting Non-Isocyanate-Based Polyurethane Nanocapsules for Enzyme-Triggered Drug Release.,2018,11,21,Bioconjugate chemistry,1520-4812 (Electronic),29,11,3532-3543,Pramanik SK and Sreedharan S and Singh H and Khan M and Tiwari K and Shiras A and Smythe C and Thomas JA and Das A,https://pubmed.ncbi.nlm.nih.gov/30036048/,eng,,United States,"Surface engineering of nanocarriers allows fine-tuning of their interactions with biological organisms, potentially forming the basis of devices for the monitoring of intracellular events or for intracellular drug delivery. In this context, biodegradable nanocarriers or nanocapsules capable of carrying bioactive molecules or drugs into the mitochondrial matrix could offer new capabilities in treating mitochondrial diseases. Nanocapsules with a polymeric backbone that undergoes programmed rupture in response to a specific chemical or enzymatic stimulus with subsequent release of the bioactive molecule or drug at mitochondria would be particularly attractive for this function. With this goal in mind, we have developed biologically benign nanocapsules using polyurethane-based, polymeric backbone that incorporates repetitive ester functionalities. The resulting nanocapsules are found to be highly stable and monodispersed in size. Importantly, a new non-isocyanate route is adapted for the synthesis of these non-isocyanate polyurethane nanocapsules (NIPU). The embedded ester linkages of these capsules' shells have facilitated complete degradation of the polymeric backbone in response to a stimulus provided by an esterase enzyme. Hydrophilic payloads like rhodamine or doxorubicin can be loaded inside these nanocarriers during their synthesis by an interfacial polymerization reaction. The postgrafting of the nanocapsules with phosphonium ion, a mitochondria-targeting receptor functionality, has helped us achieve the site-specific release of the drug. Co-localization experiments with commercial mitotracker green as well as mitotracker deep red confirmed localization of the cargo in mitochondria. Our in vitro studies confirm that specific release of doxorubicin within mitochondria causes higher cytotoxicity and cell death compared to free doxorubicin. Endogenous enzyme triggered nanocapsule rupture and release of the encapsulated dye is also demonstrated in a zebrafish model. The results of this proof-of-concept study illustrate that NIPU nanocarriers can provide a site-specific delivery vehicle and improve the therapeutic efficacy of a drug or be used to produce organelle-specific imaging studies."," RAYYAN-INCLUSION: {""Querusche""=>""Maybe"", ""Angelo""=>""Excluded""} | RAYYAN-LABELS: ?,ANG: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",30036048,
rayyan-185168617,"Effects of microplastics on the uptake, distribution and biotransformation of chiral antidepressant venlafaxine in aquatic ecosystem.",2018,10,5,Journal of hazardous materials,1873-3336 (Electronic),359,,104-112,Qu H and Ma R and Wang B and Zhang Y and Yin L and Yu G and Deng S and Huang J and Wang Y,https://pubmed.ncbi.nlm.nih.gov/30014905/,eng,,Netherlands,"In this study, we investigated the enantioselective environmental behaviors of the chiral antidepressant venlafaxine (VFX) in lab-scale aquatic ecosystems in the presence of microplastics (MPs). To determine the bioaccumulation, distribution, and metabolism as well as the effects of MPs on aquatic ecosystems, water-sediment, water-Lemna.minor (L.minor), water-Misgurnus.anguillicaudatus (M.anguillicaudatus), and water-sediment-L.minor-M.anguillicaudatus ecosystems were set up and exposed to venlafaxine and two levels of microplastics over a 90-day period. The removal efficiencies of VFX ranged from 58 to 96% in different ecosystems, and VFX degraded significantly faster in the complex water-sediment-L.minor-M.anguillicaudatus ecosystem with S-enantiomer preferentially enriched. The main metabolite O-desmethylvenlafaxine (O-DVFX) was also observed in ecosystems, displaying similar enantioselectivity. When exposed to 50â€¯mgâ€¯L(-1) of microplastics, the amount of venlafaxine in sediment and loach (M.anguillicaudatus) were significantly higher than that in the 1â€¯mgâ€¯L(-1) microplastics treatments, and enhanced accumulation of O-DVFX was observed in loach. The present study for the first time assessed the combined effects of venlafaxine and microplastics in simulated aquatic microcosms, which could help gain an insight into the potential ecological impacts of chiral pollutants and microplastic, and evaluate their environment risks more accurately in future."," RAYYAN-INCLUSION: {""Querusche""=>""Maybe"", ""Angelo""=>""Maybe""}",30014905,
rayyan-185168618,Silver nanoparticles: Their role as antibacterial agent against Aeromonas salmonicida subsp. salmonicida in rainbow trout (Oncorhynchus mykiss).,2018,8,1,Research in veterinary science,1532-2661 (Electronic),119,,196-204,Shaalan M and El-Mahdy M and Theiner S and Dinhopl N and El-Matbouli M and Saleh M,https://pubmed.ncbi.nlm.nih.gov/29958154/,eng,,England,"The rise of bacterial resistance to antibiotics is one of the great challenges of our age. One of the strategies to limit the development of antibiotics resistance is the investigation of alternative antimicrobials. As silver nanoparticles demonstrated a potent bactericidal activity in vitro, the aim of this study was to evaluate the in vivo antibacterial activity of silver nanoparticles against Aeromonas salmonicida subsp. salmonicida. Rainbow trout (nâ€¯=â€¯120) were divided into four groups of 30 fish each. First group was challenged with A. salmonicida (Positive control), the second group was challenged with A. salmonicida and exposed to silver nanoparticles by immersion for three hours (100â€¯Î¼g/L), the third group was challenged with A. salmonicida and intraperitoneally injected with silver nanoparticles (17â€¯Î¼g/mL) and the fourth group was sham-treated and served as a negative control group. At the 7th day post challenge, histopathology of the positive control group revealed the presence of bacterial aggregates in tissues with degenerative and necrotic changes, while at the 35th day post challenge, only liver necrosis persisted. Silver nanoparticles-treated and negative control groups did not show any clinical signs, mortalities or histopathological alterations and they were tested negative for A. salmonicida. The immersion in silver nanoparticles did not result in detectable residues of silver in the muscles 35â€¯days after treatment. These findings demonstrate the antibacterial properties of silver nanoparticles against A. salmonicida infection. Therefore, they could be used for development of antibacterial agents in aquaculture."," RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""Angelo""=>""Excluded""} | RAYYAN-LABELS: QUE: Title,ANG: Abstract | RAYYAN-EXCLUSION-REASONS: 3 - Intervention",29958154,
rayyan-185168619,Microplastic in the gastrointestinal tract of fishes along the Saudi Arabian Red Sea coast.,2018,6,1,Marine pollution bulletin,1879-3363 (Electronic),131,,407-415,Baalkhuyur FM and Bin Dohaish EA and Elhalwagy MEA and Alikunhi NM and AlSuwailem AM and RÃ¸stad A and Coker DJ and Berumen ML and Duarte CM,https://pubmed.ncbi.nlm.nih.gov/29886965/,eng,,England,"This study assesses the presence of microplastic litter in the contents of the gastrointestinal tract of 26 commercial and non-commercial fish species from four difference habitats sampled along the Saudi Arabian coast of the Red Sea. A total of 178 individual were examined for microplastics. In total, 26 microplastic fragments were found. Of these, 16 being films (61.5%) and 10 being fishing thread (38.5%). FTIR analysis revealed that the most abundant polymers were polypropylene and polyethylene. Parascolosps eriomma species sampled at Jazan registered the highest number of ingested microplastic. This fish species is benthic and feeds on benthic invertebrates. Although differences in the abundance of microplastic ingestion among species were not statistically significant, a significant change was observed when the level of ingestion of microplastics particles was compared among the habitats. The higher abundance of microplastics particles may be related to the habitats of fish and the presence of microplastics debris near the seabed. The results of this study represent a first evidence that microplastic pollution represents an emerging threat to Red Sea fishes, their food web and human consumers."," RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""Angelo""=>""Excluded""} | RAYYAN-LABELS: QUE: Title,ANG: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",29886965,
rayyan-185168620,Pollution signature for temperate reef biodiversity is short and simple.,2018,5,1,Marine pollution bulletin,1879-3363 (Electronic),130,,159-169,Ling SD and Davey A and Reeves SE and Gaylard S and Davies PL and Stuart-Smith RD and Edgar GJ,https://pubmed.ncbi.nlm.nih.gov/29866542/,eng,,England,"Pollution increasingly impacts healthy functioning of marine ecosystems globally. Here we quantify concentrations of major pollutant types (heavy metals/sewage/petrochemicals/plastics) as accumulated within marine sediments on and/or immediately adjacent to shallow reefs for 42 sites spanning coastal population centres across south-eastern Australia. Gradients in pollutants were revealed, but few pollutants co-varied, while increasing wave exposure ostensibly diluted concentrations of all pollutants except microplastics. Examination of reef biodiversity indicators revealed that maximum size of fauna and flora, a key life-history parameter summarised by the Community shortness index, plus declining functional and species richness, were the most sensitive bioindicators of pollutants - for which heavy metals and nutrient-enrichment were most pervasive. Results indicate that assemblages of biogenic habitat formers and associated fauna collapse from ""long and complicated"" to ""short and simplified"" configurations in response to increasing pollution, and this community signature may form an effective bioindicator to track human-driven degradation."," RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""Angelo""=>""Excluded""} | RAYYAN-LABELS: QUE: Title,ANG: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",29866542,
rayyan-185168621,Potential adverse outcome pathway (AOP) of silver nanoparticles mediated reproductive toxicity in zebrafish.,2018,9,1,Chemosphere,1879-1298 (Electronic),207,,320-328,Ma YB and Lu CJ and Junaid M and Jia PP and Yang L and Zhang JH and Pei DS,https://pubmed.ncbi.nlm.nih.gov/29803881/,eng,,England,"Recently, the augmented utilization of silver nanoparticles (AgNPs) resulted in increasingrates of its release to aquatic environment, which potentially caused adverse effects to aquatic organisms. Therefore, this study investigated - reproductive toxicity and associated potential adverse outcome pathway (AOP) in zebrafish after chronic exposure to AgNPs. To serve the purpose, three-month-old adult zebrafish were exposed to different concentrations (0, 10, 33 and 100â€¯Î¼g/L) of AgNPs for five weeks. Exposure to 33 and 100â€¯Î¼g/L of AgNPs significantly decreased the fecundity in female zebrafish, accompanied by increasing apoptotic cells in the ovarian and testicular tissue using TUNEL assay. Increasing tissue burdens of AgNPs and reactive oxygen species (ROS) production were also found in both ovary and testis after five-week exposure to AgNPs. To explore the mechanism of the apoptotic pathway, the transcription levels of various genes (bax, bcl-2, caspase-3, and caspase-9) associated with the mitochondrion-mediated apoptosis pathway were examined in zebrafish after exposure to AgNPs. The results showed that the expression patterns of all the investigated genes were altered to some extent. These findings demonstrated that AgNPs exposure caused oxidative stress, induced germ cells apoptosis via mitochondrial-dependent pathway, and ultimately impaired the reproduction in zebrafish."," RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""Angelo""=>""Excluded""} | RAYYAN-LABELS: ANG: Abstract,QUE: Abstract | RAYYAN-EXCLUSION-REASONS: 3 - Intervention",29803881,
rayyan-185168622,Challenges in Malaria Management and a Glimpse at Some Nanotechnological Approaches.,2018,1,1,Advances in experimental medicine and biology,0065-2598 (Print),1052,,103-112,Najer A and Palivan CG and Beck HP and Meier W,https://pubmed.ncbi.nlm.nih.gov/29785484/,eng,,United States,"Malaria is a devastating infectious disease transmitted by mosquitoes, affecting millions of people and killing about half a million children each year. Despite tremendous progress in the control and elimination of malaria within the past years, there are still considerable challenges to be solved. To name a few, drug-resistant parasites, insecticide-resistant mosquitoes and the difficulty to formulate a potent malaria vaccine need to be addressed with new strategies to achieve the final goal of malaria eradication. Nanotechnology-researching and designing innovative structures at the nanoscale-is a promising contemporary technology that is being applied to a vast number of biomedical problems. In the case of malaria, nanotechnology provides tools to design strategies to target drug molecules to specific stages of the parasite, treat drug-resistant parasites, resolve severe malaria, increase vaccine efficacies and combinations thereof. This chapter introduces malaria, discusses current challenges of malaria control and relates these challenges to some potential solutions provided by the nanotechnology field."," RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""Angelo""=>""Excluded""} | RAYYAN-LABELS: QUE: Title,ANG: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",29785484,
rayyan-185168623,Quantifying compressive forces between living cell layers and within tissues using elastic round microgels.,2018,5,14,Nature communications,2041-1723 (Electronic),9,1,1878,Mohagheghian E and Luo J and Chen J and Chaudhary G and Chen J and Sun J and Ewoldt RH and Wang N,https://pubmed.ncbi.nlm.nih.gov/29760452/,eng,,,"Increasing evidence shows that mechanical stresses are critical in regulating cell functions, fate, and diseases. However, no methods exist that can quantify isotropic compressive stresses. Here we describe fluorescent nanoparticle-labeled, monodisperse elastic microspheres made of Arg-Gly-Asp-conjugated alginate hydrogels (elastic round microgels, ERMGs). We generate 3D displacements and calculate strains and tractions exerted on an ERMG. Average compressive tractions on an ERMG are 570â€‰Pa within cell layers and 360â€‰Pa in tumor-repopulating cell (TRC) colonies grown in 400-Pa matrices. 3D compressive tractions on a 1.4-kPa ERMG are applied by surrounding cells via endogenous actomyosin forces but not via mature focal adhesions. Compressive stresses are substantially heterogeneous on ERMGs within a uniform cell colony and do not increase with TRC colony sizes. Early-stage zebrafish embryos generate spatial and temporal differences in local normal and shear stresses. This ERMG method could be useful for quantifying stresses in vitro and in vivo."," RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""Angelo""=>""Excluded""} | RAYYAN-LABELS: ANG: Abstract,QUE: Abstract | RAYYAN-EXCLUSION-REASONS: 3 - Intervention",29760452,PMC5951850
rayyan-185168624,Protection of silver nanoparticles using Eysenhardtia polystachya in peroxide-induced pancreatic Î²-Cell damage and their antidiabetic properties in zebrafish.,2018,1,1,International journal of nanomedicine,1178-2013 (Electronic),13,,2601-2612,Garcia Campoy AH and Perez Gutierrez RM and Manriquez-Alvirde G and MuÃ±iz Ramirez A,https://pubmed.ncbi.nlm.nih.gov/29750032/,eng,,,"BACKGROUND: The aim was to explore the efficacy of extract of Eysenhardtia polystachya-loaded silver nanoparticles (EP/AgNPs) on pancreatic Î² cells, INS-1 cells, and zebrafish as a valuable model for the study of diabetes mellitus. MATERIALS AND METHODS: EP/AgNPs were synthesized using methanol/water bark extract of E. polystachya and characterized using various physicochemical techniques. RESULTS: Immersion of adult zebrafish in 111 mM glucose solution resulted in a sustained hyperglycemic, hyperlipidemic state, and serum insulin levels decreased. The synthesized EP/AgNPs showed an absorption peak at 413 nm on ultraviolet-visible spectroscopy, revealing the surface plasmon resonance of the nanoparticles. Transmission electron microscopy indicated that most of the particles were spherical, with a diameter of 10-12 nm, a polydispersity index of 0.197, and a zeta potential of -32.25 mV, suggesting high stability of the nanoparticles. EP/AgNPs promote pancreatic Î²-cell survival, insulin secretion, enhanced hyperglycemia, and hyperlipidemia in glucose-induced diabetic zebrafish. EP/AgNPs also showed protection of the pancreatic Î²-cell line INS-1 against hydrogen peroxide-induced oxidative injury. CONCLUSION: The results indicate that EP/AgNPs have good antidiabetic activity and therefore could be used to prevent the development of diabetes."," RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""Angelo""=>""Excluded""} | RAYYAN-LABELS: ANG: Abstract,QUE: Abstract | RAYYAN-EXCLUSION-REASONS: 2 - Population,3 - Intervention",29750032,PMC5936013
rayyan-185168625,Mitochondria-targeting nanomedicine: An effective and potent strategy against aminoglycosides-induced ototoxicity.,2019,1,1,European journal of pharmaceutical sciences : official journal of the European           Federation for Pharmaceutical Sciences,1879-0720 (Electronic),126,,59-68,Zhou S and Sun Y and Kuang X and Hou S and Yang Y and Wang Z and Liu H,https://pubmed.ncbi.nlm.nih.gov/29684426/,eng,,Netherlands,"We report a proof-of-concept for the development of mitochondria-targeting nanoparticles (NPs) loaded with geranylgeranylacetone (GGA) to protect against a wide range of gentamicin-induced ototoxicity symptoms in a zebrafish model. The polymeric NPs were functionalized with a mitochondrial-homing peptide (dâ€‘Argâ€‘Dmtâ€‘Ornâ€‘Pheâ€‘NH(2)) and exhibited greater mitochondrial uptake and lower gentamicin uptake in hair cells via mechanotransduction (MET) channels and tuned machinery in the hair bundle than the ordinary NPs did. Blockade of MET channels rapidly reversed this effect, indicating the reversible responses of hair cells to the targeting NPs were mediated by MET channels. Pretreatment of hair cells with mitochondria-targeting GGA-loaded NPs exhibited a superior acute or chronic protective efficacy against subsequent exposure to gentamicin compared with unmodified formulations. Mitochondrial delivery regulating the death pathway of hair cells appeared to cause the therapeutic failure of untargeted NPs. Thus, peptide-directed mitochondria-targeting NPs may represent a novel therapeutic strategy for mitochondrial dysfunction-linked diseases."," RAYYAN-INCLUSION: {""Querusche""=>""Maybe"", ""Angelo""=>""Maybe""}",29684426,
rayyan-185168626,Comparative analysis of the toxicity of gold nanoparticles in zebrafish.,2018,8,1,Journal of applied toxicology : JAT,1099-1263 (Electronic),38,8,1153-1161,Patibandla S and Zhang Y and Tohari AM and Gu P and Reilly J and Chen Y and Shu X,https://pubmed.ncbi.nlm.nih.gov/29656436/,eng,,England,"The use of nanoparticles - particles that range in size from 1 to 100Â nm - has become increasingly prevalent in recent years, bringing with it a variety of potential toxic effects. Zebrafish embryos were exposed during the 3Â day postfertilization period to gold nanospheres (GNSs), gold nanorods (GNRs), GNRs coated with polystyrene sulphate (PSS-GNRs) and GNRs coated with both PSS and polyallamine hydrochloride (PAH-PSS-GNRs). All nanorods were stabilized with cetyltrimethylammonium bromide. GNSs were the least toxic of the nanoparticles studied, with exposure resulting in no significant changes in mortality, hatching or heart rate. Exposure to GNRs and PSS-GNRs resulted in significant increases in mortality and significant decreases in hatching and heart rate. Treatment with GNRs caused significant changes in the expression of a variety of oxidative stress genes. The toxic effects of GNRs were ameliorated by coating them with PSS and, to a more marked extent, with a double coating of PSS and polyallamine hydrochloride."," RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""Angelo""=>""Maybe""} | RAYYAN-LABELS: QUE: Title | RAYYAN-EXCLUSION-REASONS: 3 - Intervention",29656436,
rayyan-185168627,Dynamics of dual-fluorescent polymersomes with durable integrity in living cancer cells and zebrafish embryos.,2018,6,1,Biomaterials,1878-5905 (Electronic),168,,54-63,Askes SHC and Bossert N and Bussmann J and Talens VS and Meijer MS and Kieltyka RE and Kros A and Bonnet S and Heinrich D,https://pubmed.ncbi.nlm.nih.gov/29626786/,eng,,Netherlands,"The long-term fate of biomedical nanoparticles after endocytosis is often only sparsely addressed inÂ vitro and inÂ vivo, while this is a crucial parameter to conclude on their utility. In this study, dual-fluorescent polyisobutylene-polyethylene glycol (PiB-PEG) polymersomes were studied for several days inÂ vitro and inÂ vivo. In order to optically track the vesicles' integrity, one fluorescent probe was located in the membrane and the other in the aqueous interior compartment. These non-toxic nanovesicles were quickly endocytosed in living A549 lung carcinoma cells but unusually slowly transported to perinuclear lysosomal compartments, where they remained intact and luminescent for at least 90â€¯h without being exocytosed. Fluorescence-assisted flow cytometry indicated that after endocytosis, the nanovesicles were eventually degraded within 7-11 days. In zebrafish embryos, the polymersomes caused no lethality and were quickly taken up by the endothelial cells, where they remained fully intact for as long as 96â€¯h post-injection. This work represents a novel case-study of the remarkable potential of PiB-PEG polymersomes as an inÂ vivo bio-imaging and slow drug delivery platform."," RAYYAN-INCLUSION: {""Querusche""=>""Maybe"", ""Angelo""=>""Excluded""} | RAYYAN-LABELS: ANG: Abstract | RAYYAN-EXCLUSION-REASONS: 3 - Intervention",29626786,
rayyan-185168628,Microplastics research-from sink to source.,2018,4,6,"Science (New York, N.Y.)",1095-9203 (Electronic),360,6384,28-29,Rochman CM,https://pubmed.ncbi.nlm.nih.gov/29622640/,eng,,United States,," RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""Angelo""=>""Excluded""} | RAYYAN-LABELS: QUE: Title,ANG: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",29622640,
rayyan-185168629,"Evaluating toxicity of copper(II) oxide nanoparticles (CuO-NPs) through waterborne exposure to tilapia (Oreochromis mossambicus) by tissue accumulation, oxidative stress, histopathology, and genotoxicity.",2018,6,1,Environmental science and pollution research international,1614-7499 (Electronic),25,16,15943-15953,Shahzad K and Khan MN and Jabeen F and Kosour N and Chaudhry AS and Sohail M,https://pubmed.ncbi.nlm.nih.gov/29589240/,eng,,Germany,"Metal oxide nanoparticles are widely used in industries, and peak level can be confirmed in their surroundings. In the present study, the sub-lethal effects of CuO-NPs from low to high concentration as 0.5 to 1.5Â mg/L were observed in tilapia (Oreochromis mossambicus). Accumulation of copper from CuO-NPs was increased with the increase in doses, and maximum accumulation was found in the gill than liver and muscles. The increased lipid peroxidation level was observed in the gill as compared to liver, and the similar results were obtained in catalase and glutathione while superoxide dismutase level was higher in the liver than gills. In histological alterations, gill edema, curved tips, fusion of gill lamellae, and thickening of primary and secondary gill lamellae were observed. Necrosis and apoptosis with condensed nuclear bodies and pyknotic nuclei were observed in the liver at the highest dose concentration. In a genotoxic study, the highest value of % tail DNA and olive tail movement was observed with increasing concentrations. Copper oxide nanoparticles has greater potential to accumulate in the soft tissues, which may cause respiratory distress such as oxidative stress, induction of antioxidant defense by raising glutathione, organ pathology, and genotoxicity."," RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""Angelo""=>""Excluded""} | RAYYAN-LABELS: QUE: Title,ANG: Abstract | RAYYAN-EXCLUSION-REASONS: 3 - Intervention",29589240,
rayyan-185168630,Evidence that the Great Pacific Garbage Patch is rapidly accumulating plastic.,2018,3,22,Scientific reports,2045-2322 (Electronic),8,1,4666,Lebreton L and Slat B and Ferrari F and Sainte-Rose B and Aitken J and Marthouse R and Hajbane S and Cunsolo S and Schwarz A and Levivier A and Noble K and Debeljak P and Maral H and Schoeneich-Argent R and Brambini R and Reisser J,https://pubmed.ncbi.nlm.nih.gov/29568057/,eng,,,"Ocean plastic can persist in sea surface waters, eventually accumulating in remote areas of the world's oceans. Here we characterise and quantify a major ocean plastic accumulation zone formed in subtropical waters between California and Hawaii: The Great Pacific Garbage Patch (GPGP). Our model, calibrated with data from multi-vessel and aircraft surveys, predicted at least 79 (45-129) thousand tonnes of ocean plastic are floating inside an area of 1.6 million km(2); a figure four to sixteen times higher than previously reported. We explain this difference through the use of more robust methods to quantify larger debris. Over three-quarters of the GPGP mass was carried by debris larger than 5â€‰cm and at least 46% was comprised of fishing nets. Microplastics accounted for 8% of the total mass but 94% of the estimated 1.8 (1.1-3.6) trillion pieces floating in the area. Plastic collected during our study has specific characteristics such as small surface-to-volume ratio, indicating that only certain types of debris have the capacity to persist and accumulate at the surface of the GPGP. Finally, our results suggest that ocean plastic pollution within the GPGP is increasing exponentially and at a faster rate than in surrounding waters."," RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""Angelo""=>""Excluded""} | RAYYAN-LABELS: QUE: Title,ANG: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",29568057,PMC5864935
rayyan-185168631,Targeting tumor hypoxia with stimulus-responsive nanocarriers in overcoming drug resistance and monitoring anticancer efficacy.,2018,4,15,Acta biomaterialia,1878-7568 (Electronic),71,,351-362,Xie Z and Guo W and Guo N and Huangfu M and Liu H and Lin M and Xu W and Chen J and Wang T and Wei Q and Han M and Gao J,https://pubmed.ncbi.nlm.nih.gov/29545193/,eng,,England,"Although existing nanomedicines have focused on the tumor microenvironment with the goal of improving the effectiveness of conventional chemotherapy, the penetration of a tumor's core still represents a formidable barrier for existing drug delivery systems. Therefore, a novel multifunctional hypoxia-induced size-shrinkable nanoparticle has been designed to increase the penetration of drugs, nucleic acids, or probes into tumors. This cooperative strategy relies on three aspects: (i) the responsiveness of nanoparticles to hypoxia, which shrink when triggered by low oxygen concentrations; (ii) the core of a nanoparticle involves an internal cavity and strong positive charges on the surface to deliver both doxorubicin and siRNA; and (iii) a reactive oxygen species (ROS) probe is incorporated in the nanoparticle to monitor its preliminary therapeutic response in real time, which is expected to realize the enhanced efficacy together with the ability to self-monitor the anticancer activity. A more effective inhibition of tumor growth was observed in tumor-bearing zebrafish, demonstrating the feasibility of this cooperative strategy for in vivo applications. This research highlights a promising value in delivering drugs, nucleic acids, or probes to a tumor's core for cancer imaging and treatment. STATEMENT OF SIGNIFICANCE: Hypoxia-induced chemoresistance of tumor cells still represents a formidable barrier, as it is difficult for existing drug delivery systems to penetrate the tumor hypoxia core. This study involves the hypoxia-responsive size-shrinkable nanoparticle co-delivery of DOX and siRNA to enhance the penetration of DOX deep within tumors and subsequently disturb crucial pathways of cancer development induced by hypoxia and to improve sensitization to DOX chemotherapy. Furthermore, the nanopreparation can combine the ROS probe as a self-reporting nanopreparation to realize the function of real-time feedback efficacy, which has a good application prospect in the diagnosis and treatment of cancer."," RAYYAN-INCLUSION: {""Querusche""=>""Maybe"", ""Angelo""=>""Excluded""} | RAYYAN-LABELS: ?,ANG: Abstract | RAYYAN-EXCLUSION-REASONS: 2 - Population",29545193,
rayyan-185168632,A Comparison of the Effects of Packaging Containing Nano ZnO or Polylysine on the Microbial Purity and Texture of Cod (Gadus morhua) Fillets.,2018,3,12,"Nanomaterials (Basel, Switzerland)",2079-4991 (Print),8,3,,MizieliÅ„ska M and Kowalska U and Jarosz M and SumiÅ„ska P,https://pubmed.ncbi.nlm.nih.gov/29534544/,eng,,,"Portions of fresh Baltic cod fillets were packed into cellulose boxes (control samples), which were covered with Methyl Hydroxypropyl Celluloses (MHPC) coating with 2% polylysine. The cellulose boxes had square PE films and were enclosed in MHPC coating containing ZnO nanoparticles. The cod fillets were stored at 5 Â°C and examined after 72 h and 144 h storage times. Results obtained in this study showed that the textural parameters of the cod fillets increased, with both Springiness and Cohesiveness found greater after 144 h of storage for all analysed packaging materials. The Gumminess of fillets increased after storage, but the lowest increase was noted in cod samples that were stored in boxes containing PE films with ZnO nanoparticles. It was found that water loss from the cod fillets in these boxes was also lowest. The Adhesiveness of the fish samples stored in boxes devoid of active coatings also increased. In contrast to the packaging material devoid of active coatings, the storage of fillets in active coating boxes resulted in a decrease of adhesiveness. Microbial analysis showed that packaging material containing nano-ZnO was found to be more active against mesophilic and psychotropic bacterial cells than the coatings with polylysine after 72 h and 144 h of storage."," RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""Angelo""=>""Excluded""} | RAYYAN-LABELS: QUE: Title,ANG: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",29534544,PMC5869649
rayyan-185168633,Influence of diet and dietary nanoparticles on gut dysbiosis.,2018,5,1,Microbial pathogenesis,1096-1208 (Electronic),118,,61-65,Jiang Z and Jacob JA and Li J and Wu X and Wei G and Vimalanathan A and Mani R and Nainangu P and Rajadurai UM and Chen B,https://pubmed.ncbi.nlm.nih.gov/29530804/,eng,,England,"Human gut comprises of a huge mixture of microorganisms as they had co-existed for millions of years. The change in co-existence of microbial genera leads to dysbiosis, which creates several disorders in humans. Diet and diet associated agents can have a considerable influence on host health by regulating the gut microbiome, which can thereby maintain the homeostasis of the gut. Analysis of the gut microbiome and the agents that can have an influence on the gut need a profound understanding, which is the need of the hour. The current review therefore focuses on the influence of diet and dietary nanoparticles on the gut microbiota and their positive or adverse effect."," RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""Angelo""=>""Excluded""} | RAYYAN-LABELS: ANG: Abstract,QUE: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",29530804,
