key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,pubmed_id,pmc_id
rayyan-185168087,"Evidence of Microplastic Ingestion by Fish from the BahÃ­a Blanca Estuary in Argentina, South America.",2019,6,1,Bulletin of environmental contamination and toxicology,1432-0800 (Electronic),102,6,750-756,Arias AH and Ronda AC and Oliva AL and Marcovecchio JE,https://pubmed.ncbi.nlm.nih.gov/30953088/,eng,,United States,"The aim of this study was to assess - for the first time - the occurrence and distribution of microplastics (MPs) in the gastrointestinal tracts (GITs) of a marine commercial fish species (Micropogonias furnieri) from the BahÃ­a Blanca Estuary (BBE) in Argentina, and to evaluate fish potential associated stress. In order to do this, juveniles were sampled using artisanal fishing arts at two sampling locations. Basic measurements of individual fish were taken (total length, total weight, weight of the liver) and GITs were subsequently removed, digested with 30% H(2)O(2) for 5 days at 60Â°C, filtered on Whatman paper and then dried. Samples were observed with a stereomicroscope, and it was demonstrated that 100% of the individuals contained microplastic particles in their GITs. In total, 241 microplastic particles were removed from the GITs of all fish. They were categorized as fibers (60.8%), pellets (28.9%), fragments (8.6%) and laminas (1.4%), and they ranged in size from 0.98 toâ€‰>â€‰5Â mm. The average number of particles per fish was higher than that reported in previous global marine studies. Moreover, a positive correlation between the number of MPs per fish and hepatosomatic index was found, suggesting a probable stress in their health condition. These findings provide the first and southernmost evidence of microplastic contamination in biota from the Argentinean sea, which is found in the South Atlantic sea.","RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""elisa.calcagnotto""=>""Excluded""} | RAYYAN-LABELS: QUE: Title,MEC: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",30953088,
rayyan-185168088,Bioavailability of microplastic-bound pollutants in vitro: The role of adsorbate lipophilicity and surfactants.,2019,7,1,Comparative biochemistry and physiology. Toxicology & pharmacology : CBP,1532-0456 (Print),221,,59-67,Heinrich P and Braunbeck T,https://pubmed.ncbi.nlm.nih.gov/30940555/,eng,,United States,"The potential role of microplastic particles (MPs) as vectors for lipophilic organic pollutants enhancing their uptake by organisms has repeatedly been discussed in the scientific community. Likewise, several studies indicate an important role of surfactants in pollutant-transfer from MP to organisms. Employing polyethylene particles, the bioavailability of three MP-bound inducers of 7-ethoxyresorufin-O-deethylase (EROD) with variable lipophilicity was quantitatively compared via EROD activity in RTL-W1 cells. In addition, non-cytotoxic surfactant concentrations of Pluronic F-127, rhamnolipids, sodium deoxycholate and sodium dodecyl sulfate (SDS) supplemented to the medium were tested for their effects on pollutant desorption from MPs as well as on cellular EROD induction. Bioavailability of MP-bound pollutants was negatively correlated with lipophilicity, and all surfactants were found to modulate the cellular response towards inducers by unidentified mechanisms. After experimental correction for effects on the cellular response, all surfactants except SDS moderately increased desorption of inducer from MPs. Results on the impact of lipophilicity agree with previously published thermodynamic models, indicating that appreciable pollutant desorption from MPs may only occur for substances with comparatively low lipophilicity, the accumulation of which on MPs is negligible in the environment. However, the role of surfactants should be considered further with respect to potential effects on sorption of pollutants to and from MPs.","RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""elisa.calcagnotto""=>""Excluded""} | RAYYAN-LABELS: MEC: Abstract,QUE: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",30940555,
rayyan-185168089,Understanding outcomes and toxicological aspects of second generation metal-on-metal hip implants: a state-of-the-art review.,2018,11,1,Critical reviews in toxicology,1547-6898 (Electronic),48,10,853-901,Kovochich M and Finley BL and Novick R and Monnot AD and Donovan E and Unice KM and Fung ES and Fung D and Paustenbach DJ,https://pubmed.ncbi.nlm.nih.gov/30912993/,eng,,England,"Hip implants have improved the mobility and quality of life in millions of individuals. This review presents the evolution of scientific knowledge regarding the history and understanding of systemic and local metal toxicological concerns of hip implants designs utilizing metal-on-metal (MoM) bearing surfaces used in hip resurfacing arthroplasty (HRA) and total hip arthroplasty (THA). This analysis addresses: (1) the history of the development of MoM hip implants; (2) the clinical and toxicological rationale for introducing second-generation MoM implants in the early 2000s as an alternative to metal-on-polyethylene bearings; (3) the subsequent history regarding success and failure of second-generation MoM devices; (4) a detailed review of the history of MoM toxicology, including carcinogenic potential, metal blood levels, hypersensitivity, and release of wear particles; and (5) a review of local tissue effects and MoM patient management. We have included an analysis of MoM THA and HRA survivorship trends aggregated from over 200 studies. By around 2008, HRA continued to be a challenging procedure with variable success rates, and concurrently, some THA devices began to experience higher than expected revision rates based on annual registry reports. The unexpected THA outcomes and continued challenges with HRA devices prompted many surgeons to question the role of toxicological effects in device performance. Regarding hypersensitivity, while conversion to metal sensitized status in some MoM patients occurs based on the skin patch or lymphocyte transformation testing, there is no evidence of a causal relationship between positive test results and device failure. The weight of evidence indicates that nanoparticles released from MoM implants are cleared from the local synovial space under normal wear conditions. The available data indicate that there are no discernible increases in local or systemic tumors following CoCr alloy implantation. Systemic health effects are rarely reported in MoM implant patients and are unlikely when blood concentrations are below 300â€‰Âµg/L except when patients have specific risk factors. Over time, patient management evolved to include assays aimed at predicting implant function (blood monitoring) and soft tissue reactions (MRI and ultrasound imaging). Validation of these biomarkers as a diagnostic tool for implant function, patient pain, and, ultimately, implant survival, remains lacking. After the introduction of these biomarkers, differences in implant revision decisions emerged based on imaging abnormalities, increased serum metal ion levels, and overall clinical presentation. Discrepancies in patient management algorithms and the lack of consensus in local biological effects terminology have contributed to variability in reporting incidence, etiology, and dose effects on local tissue responses in MoM implants. This variability has contributed to a debate regarding the benefit or risk of revising asymptomatic patients. Therefore, while toxicological assessments of normal functioning MoM implants indicate that MoM implants are relatively safe because of low wear and clearance of metal, more analysis of revision data is needed in order to best inform patient management decisions, particularly for asymptomatic patients, as well as patients with minor symptoms under consideration for conservative pain management treatments.","RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""elisa.calcagnotto""=>""Excluded""} | RAYYAN-LABELS: QUE: Title,MEC: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",30912993,
rayyan-185168090,Preparation of a Ruthenium-Complex-Functionalized Two-Photon-Excited Red Fluorescence Silicon Nanoparticle Composite for Targeted Fluorescence Imaging and Photodynamic Therapy in Vitro.,2019,4,17,ACS applied materials & interfaces,1944-8252 (Electronic),11,15,13954-13963,Dou YK and Shang Y and He XW and Li WY and Li YH and Zhang YK,https://pubmed.ncbi.nlm.nih.gov/30901518/,eng,,United States,"Silicon nanoparticles (SiNPs), especially those emitting red fluorescence, have been widely applied in the field of bioimaging. However, harsh synthetic conditions and strong biological autofluorescence caused by short wavelength excitation restrict the further development of SiNPs in the field of biological applications. Here, we report a method for synthesizing a ruthenium-complex-functionalized two-photon-excited red fluorescence silicon nanoparticle composite (SiNPs-Ru) based on fluorescence resonance energy transfer under mild experimental conditions. In the prepared SiNPs-Ru composite, silicon nanoparticles synthesized by atmospheric pressure microwave-assisted synthesis served as a fluorescence energy donor, which had two-photon fluorescence properties, and tris(4,4'-dicarboxylic acid-2,2-bipyridyl)ruthenium(II) dichloride (L(Ru)) acted as a fluorescence energy acceptor, which could emit red fluorescence as well as had the ability to produce singlet-oxygen for photodynamic therapy. Therefore, the synthesized SiNPs-Ru could emit red fluorescence by two-photon excitation based on fluorescence resonance energy transfer, which could effectively avoid the interference of biological autofluorescence. Fluorescence imaging tests in zebrafish and nude mice indicated that the as-prepared SiNPs-Ru could act as a new kind of fluorescence probe for fluorescence imaging in vivo. By coupling folic acid (FA) to SiNPs-Ru, the prepared composite (FA-SiNPs-Ru) could not only serve as a targeted two-photon fluorescence imaging probe but also kill cancer cells via photodynamic therapy in vitro.","RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""elisa.calcagnotto""=>""Excluded""} | RAYYAN-LABELS: QUE: Title,MEC: Abstract | RAYYAN-EXCLUSION-REASONS: 3 - Intervention",30901518,
rayyan-185168091,"A Comparative Assessment of Nanotoxicity Induced by Metal (Silver, Nickel) and Metal Oxide (Cobalt, Chromium) Nanoparticles in Labeo rohita.",2019,2,25,"Nanomaterials (Basel, Switzerland)",2079-4991 (Print),9,2,,Kanwal Z and Raza MA and Manzoor F and Riaz S and Jabeen G and Fatima S and Naseem S,https://pubmed.ncbi.nlm.nih.gov/30823536/,eng,,,"In the present in vivo study, we provide a comparison of toxicological consequences induced by four different types of spherical nanoparticles (NPs)-silver nanoparticles (AgNPs, 40 Â± 6 nm), nickel (NiNPs, 43 Â± 6 nm), cobalt oxide (Coâ‚ƒOâ‚„NPs, 60 Â± 6 nm), and chromium oxide (Crâ‚ƒOâ‚„NPs, 50 Â± 5 nm)-on freshwater fish Labeo rohita. Fish were exposed to NPs (25 mg/L) for 21 days. We observed a NPs type-dependent toxicity in fish. An altered behavior showing signs of stress and a substantial reduction in total leukocyte count was noticed in all NP-treated groups. A low total erythrocyte count in all NP-treated fish except for Coâ‚ƒOâ‚„NPs was discerned while a low survival rate in the case of Crâ‚ƒOâ‚„NP-treated fish was observed. A significant decrease in growth and hemoglobin were noticed in NiNP- and Crâ‚ƒOâ‚„NP-treated fish. A considerable total protein elevation was detected in NiNP-, Coâ‚ƒOâ‚„NP-, and Crâ‚ƒOâ‚„NP-treated groups. An upgrading in albumin level was witnessed in Coâ‚ƒOâ‚„NP- and Crâ‚ƒOâ‚„NP-treated groups while a high level of globulin was noted in NiNP- and Coâ‚ƒOâ‚„NP-exposed groups. In all NP-treated groups, a depleted activity of antioxidative enzymes and pathological lesions in liver and kidney were noticed.","RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""elisa.calcagnotto""=>""Excluded""} | RAYYAN-LABELS: MEC: Title,QUE: Title | RAYYAN-EXCLUSION-REASONS: 3 - Intervention",30823536,PMC6409703
rayyan-185168092,Oral Delivery of Puerarin Nanocrystals To Improve Brain Accumulation and Anti-Parkinsonian Efficacy.,2019,4,1,Molecular pharmaceutics,1543-8392 (Electronic),16,4,1444-1455,Xiong S and Liu W and Li D and Chen X and Liu F and Yuan D and Pan H and Wang Q and Fang S and Chen T,https://pubmed.ncbi.nlm.nih.gov/30811206/,eng,,United States,"Puerarin (PU) has emerged as a promising herb-derived anti-Parkinsonism compound. However, the undesirable water solubility as well as the unwanted bioavailability of PU limit its application. Therefore, this study aimed to develop and characterize PU nanocrystals (PU-NCs) with enhanced oral bioavailability and improved brain accumulation for the treatment of Parkinson's disease (PD). The fabricated PU-NCs were approximately spherical, with a mean size of 83.05 Â± 1.96 nm, a PDI of 0.047 Â± 0.009, a drug loading of 72.7%, and a rapid dissolution rate in vitro. Molecular dynamics simulation of PU and Pluronic F68 demonstrated the interaction energy and binding energy of -88.1 kJ/mol and -40.201 Â± 0.685 kJ/mol, respectively, indicating a spontaneous binding with van der Waals interactions. In addition, the cellular uptake and permeability of PU-NCs were significantly enhanced as compared to PU alone ( p < 0.01). Moreover, PU-NCs exerted a significant neuroprotective effect against the cellular damage induced by the 1-methyl-4-phenylpyridinium ion (MPP(+)). Besides, PU-NCs demonstrated no obvious toxic effects on zebrafish, as evidenced by the unaltered morphology, hatching, survival rate, body length, and heart rate. Fluorescence resonance energy transfer (FRET) imaging revealed that intact nanocrystals were found in the intestine and brain of adult zebrafish gavaged with DiO/DiI/PU-NCs. Increased values of C(max) and AUC(0- t) were observed in the plasma of rats following oral administration of PU-NCs compared to PU suspension. Likewise, brain accumulation of PU-NCs was higher than that of PU suspension. Furthermore, PU-NCs attenuated dopamine depletion, ameliorated 1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine (MPTP)-induced behavioral deficits, and enhanced the levels of dopamine and its metabolites. Taken altogether, this study provides evidence that PU-NCs could be exploited as a potential oral delivery system to treat PD, by improving the poor bioavailability of PU and enhancing their delivery into the brain.","RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""elisa.calcagnotto""=>""Excluded""} | RAYYAN-LABELS: MEC: Abstract,QUE: Abstract | RAYYAN-EXCLUSION-REASONS: 3 - Intervention",30811206,
rayyan-185168093,"The interactive effects of stratospheric ozone depletion, UV radiation, and climate change on aquatic ecosystems.",2019,3,1,Photochemical & photobiological sciences : Official journal of the European           Photochemistry Association and the European Society for Photobiology,1474-9092 (Electronic),18,3,717-746,Williamson CE and Neale PJ and Hylander S and Rose KC and Figueroa FL and Robinson SA and HÃ¤der DP and WÃ¤ngberg SÃ… and Worrest RC,https://pubmed.ncbi.nlm.nih.gov/30810561/,eng,,England,"This assessment summarises the current state of knowledge on the interactive effects of ozone depletion and climate change on aquatic ecosystems, focusing on how these affect exposures to UV radiation in both inland and oceanic waters. The ways in which stratospheric ozone depletion is directly altering climate in the southern hemisphere and the consequent extensive effects on aquatic ecosystems are also addressed. The primary objective is to synthesise novel findings over the past four years in the context of the existing understanding of ecosystem response to UV radiation and the interactive effects of climate change. If it were not for the Montreal Protocol, stratospheric ozone depletion would have led to high levels of exposure to solar UV radiation with much stronger negative effects on all trophic levels in aquatic ecosystems than currently experienced in both inland and oceanic waters. This ""world avoided"" scenario that has curtailed ozone depletion, means that climate change and other environmental variables will play the primary role in regulating the exposure of aquatic organisms to solar UV radiation. Reductions in the thickness and duration of snow and ice cover are increasing the levels of exposure of aquatic organisms to UV radiation. Climate change was also expected to increase exposure by causing shallow mixed layers, but new data show deepening in some regions and shoaling in others. In contrast, climate-change related increases in heavy precipitation and melting of glaciers and permafrost are increasing the concentration and colour of UV-absorbing dissolved organic matter (DOM) and particulates. This is leading to the ""browning"" of many inland and coastal waters, with consequent loss of the valuable ecosystem service in which solar UV radiation disinfects surface waters of parasites and pathogens. Many organisms can reduce damage due to exposure to UV radiation through behavioural avoidance, photoprotection, and photoenzymatic repair, but meta-analyses continue to confirm negative effects of UV radiation across all trophic levels. Modeling studies estimating photoinhibition of primary production in parts of the Pacific Ocean have demonstrated that the UV radiation component of sunlight leads to a 20% decrease in estimates of primary productivity. Exposure to UV radiation can also lead to positive effects on some organisms by damaging less UV-tolerant predators, competitors, and pathogens. UV radiation also contributes to the formation of microplastic pollutants and interacts with artificial sunscreens and other pollutants with adverse effects on aquatic ecosystems. Exposure to UV-B radiation can decrease the toxicity of some pollutants such as methyl mercury (due to its role in demethylation) but increase the toxicity of other pollutants such as some pesticides and polycyclic aromatic hydrocarbons. Feeding on microplastics by zooplankton can lead to bioaccumulation in fish. Microplastics are found in up to 20% of fish marketed for human consumption, potentially threatening food security. Depletion of stratospheric ozone has altered climate in the southern hemisphere in ways that have increased oceanic productivity and consequently the growth, survival and reproduction of many sea birds and mammals. In contrast, warmer sea surface temperatures related to these climate shifts are also correlated with declines in both kelp beds in Tasmania and corals in Brazil. This assessment demonstrates that knowledge of the interactive effects of ozone depletion, UV radiation, and climate change factors on aquatic ecosystems has advanced considerably over the past four years and confirms the importance of considering synergies between environmental factors.","RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""elisa.calcagnotto""=>""Excluded""} | RAYYAN-LABELS: QUE: Title,MEC: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",30810561,
rayyan-185168094,Microplastics occurrence in edible fish species (Mullus barbatus and Merluccius merluccius) collected in three different geographical sub-areas of the Mediterranean Sea.,2019,3,1,Marine pollution bulletin,1879-3363 (Electronic),140,,129-137,Giani D and Baini M and Galli M and Casini S and Fossi MC,https://pubmed.ncbi.nlm.nih.gov/30803626/,eng,,England,"The gastrointestinal tracts of 229 demersal fish belonging to two species (Mullus barbatus, Merluccius merluccius) were examined for microplastic ingestion. Samples were collected in 3 different FAO Geographical Sub-Areas (GSA-9, GSA-17, GSA-19) of the Mediterranean Sea. Ingested microplastics were characterized using a stereo-microscope: observed, photographed, measured and categorized according to size class, shape and colour. Plastic fragments (ranging from 0.10 to 6.6â€¯mm) were detected in 23.3% of the total investigated fish; a total of 65 plastic particles (66% constituted by fibers) were recorded. The percentage of plastic ingestion shows high variability between the two species and among the different sampling area. The highest frequency (48%) was found in European hake from GSA-19. These preliminary results represent a baseline for the implementation of the Marine Strategy Framework Directive descriptor 10 in Italy as well as an important step for detecting microplastics in bioindicator species from different GSAs.","RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""elisa.calcagnotto""=>""Excluded""} | RAYYAN-LABELS: QUE: Title,MEC: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",30803626,
rayyan-185168095,Efficient extraction of heavy metals from collagens by sulfonated polystyrene nanospheres.,2019,3,1,Food chemistry,1873-7072 (Electronic),275,,377-384,Peng Y and Shen Y and Ge M and Pan Z and Chen W and Gong B,https://pubmed.ncbi.nlm.nih.gov/30724210/,eng,,England,"This work reports the feasibility of utilizing sulfonated polystyrene nanospheres (SPS NSs) to extract heavy metals from collagen solutions. We have endeavored to present a detailed study on the adsorption characteristics and mechanism of heavy metals including Pb(2+), Mn(2+), Cr(3+) and Cd(2+). The adsorption isotherms were fitted by the Langmuir and Freundlich models while the adsorption kinetics data were described by the pseudo-first-order, pseudo-second-order and intraparticle diffusion equations. The adsorption isotherms were better fitted by the Langmuir model, leading to theoretical maximum capacities of 50.7, 15.0, 8.7 and 39.0â€¯mgâ€¯g(-1) for the adsorption of Pb(2+), Mn(2+), Cr(3+) and Cd(2+), respectively. Isothermal titration calorimetry (ITC) measurements were conducted to detect the heat exchange of the adsorption processes. As a proof of concept, SPS NSs were practically applied in sequestrating heavy metals from Talapia-fish-scale derived collagen. The effects of pH of the collagen solutions in the removal of metals were investigated. By a single treatment, the concentrations of the metal ions were decreased to the regulatory standards whilst the concentration of collagen proteins was well maintained.","RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""elisa.calcagnotto""=>""Excluded""} | RAYYAN-LABELS: QUE: Title,MEC: Abstract | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",30724210,
rayyan-185168096,"Biocompatibility and toxicity of novel iron chelator Starch-Deferoxamine (S-DFO) compared to zinc oxide nanoparticles to zebrafish embryo: An oxidative stress based apoptosis, physicochemical and neurological study profile.",2019,3,1,Neurotoxicology and teratology,1872-9738 (Electronic),72,,29-38,Nasrallah GK and Salem R and Da'as S and Al-Jamal OLA and Scott M and Mustafa I,https://pubmed.ncbi.nlm.nih.gov/30710618/,eng,,United States,"OBJECTIVES: Clinically approved iron chelators are effective in decreasing significant transfusional iron accumulation. Starch-Deferoxamine (S-DFO), a novel high molecular weight iron chelator, was produced to increase binding capacity to iron and reduce toxicity. Although its efficacy was established in one small cohort clinical trial, its potential adverse effect was not adequately addressed. METHODS: We utilized zebrafish model to assess S-DFO toxicity using following assays: mortality, teratogenicity, hatching rate, tail flicking, Acridine Orange staining for apoptosis detection, o-dianisidine staining for hemoglobin synthesis, and the level of Hsp70 as a general stress indicator. Embryos were exposed to different concentrations of S-DFO, Zinc Oxide nanoparticle (ZnO) (positive control), along with untreated control (UC). RESULTS: S-DFO showed no significant mortality nor deformities at all tested concentrations (0.0-1000â€¯Î¼M). Thus, the LC50 is expected to >1000â€¯Î¼M. 100â€¯Î¼M S-DFO treatment did not affect embryo development (as judged by hatching rate); neuromuscular activity (as judged by tail flicking); and hemoglobin synthesis. Neither apoptosis, nor increase in Hsp70 level was noticed upon S-DFO treatment. CONCLUSION: Our assays demonstrate that S-DFO does not induce cellular or biochemical stress and has no adverse effect on organ development of zebrafish embryos, suggesting its safe use as an iron chelator.","RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""elisa.calcagnotto""=>""Excluded""} | RAYYAN-LABELS: QUE: Title,MEC: Abstract | RAYYAN-EXCLUSION-REASONS: 3 - Intervention",30710618,
rayyan-185168097,"Microplastics induce intestinal inflammation, oxidative stress, and disorders of metabolome and microbiome in zebrafish.",2019,4,20,The Science of the total environment,1879-1026 (Electronic),662,,246-253,Qiao R and Sheng C and Lu Y and Zhang Y and Ren H and Lemos B,https://pubmed.ncbi.nlm.nih.gov/30690359/,eng,,Netherlands,"Microplastics (MPs) can be ingested by a variety of species and mainly accumulate in the gut. However, the consequences of MPs exposure in the gut are largely unknown. Here we evaluated the impacts of MPs exposure in zebrafish gut. Animals were experimentally exposed to polystyrene MPs (5-Î¼m beads; 50â€¯Î¼g/L and 500â€¯Î¼g/L) for 21â€¯days and monitored for alterations in tissue histology, enzymatic biomarkers, gut microbiome and metabolomic responses. Inflammation and oxidative stress were observed in the zebrafish gut after exposed to MPs. Furthermore, significant alterations in the gut microbiome and tissue metabolic profiles were observed, with most of these were associated with oxidative stress, inflammation and lipid metabolism. This study provides evidence that MPs exposure causes gut damage as well as alterations in gut metabolome and microbiome, yielding novel insights into the consequences of MPs exposure.","RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""elisa.calcagnotto""=>""Excluded""} | RAYYAN-LABELS: Microbiota,MEC: Fulltext,QUE: Fulltext,MEC: Microbiota | RAYYAN-EXCLUSION-REASONS: 5 - Outcome",30690359,
rayyan-185168098,Ten Years On: A Review of the First Global Conservation Horizon Scan.,2019,2,1,Trends in ecology & evolution,1872-8383 (Electronic),34,2,139-153,Sutherland WJ and Fleishman E and Clout M and Gibbons DW and Lickorish F and Peck LS and Pretty J and Spalding M and Ockendon N,https://pubmed.ncbi.nlm.nih.gov/30611398/,eng,,England,"Our first horizon scan, conducted in 2009, aimed to identify novel but poorly known issues with potentially significant effects on global conservation of biological diversity. Following completion of the tenth annual scan, we reviewed the 15 topics identified a decade ago and assessed their development in the scientific literature and news media. Five topics, including microplastic pollution, synthetic meat, and environmental applications of mobile-sensing technology, appeared to have had widespread salience and effects. The effects of six topics were moderate, three have not emerged, and the effects of one topic were low. The awareness of, and involvement in, these issues by 12 conservation organisations has increased for most issues since 2009.","RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""elisa.calcagnotto""=>""Excluded""} | RAYYAN-LABELS: MEC: Title,QUE: Title | RAYYAN-EXCLUSION-REASONS: 1 - Type of study",30611398,
rayyan-185168099,Folic acid-nanoscale gadolinium-porphyrin metal-organic frameworks: fluorescence and magnetic resonance dual-modality imaging and photodynamic therapy in hepatocellular carcinoma.,2019,1,1,International journal of nanomedicine,1178-2013 (Electronic),14,,57-74,Chen Y and Liu W and Shang Y and Cao P and Cui J and Li Z and Yin X and Li Y,https://pubmed.ncbi.nlm.nih.gov/30587985/,eng,,,"BACKGROUND: Hepatocellular carcinoma (HCC) is the most common primary liver cancer and severely threatens human health. Since the prognosis of advanced HCC remains poor, there is an urgent need to develop new therapeutic approaches. Porphyrin metal-organic frameworks are a class of porous organic-inorganic hybrid functional materials with good biocompatibility. METHODS: Gadolinium-porphyrin metal-organic frameworks were used as a skeleton for folic acid (FA) conjugation to synthesize a novel type of nanoparticle, denoted as folic acid-nanoscale gadolinium-porphyrin metal-organic frameworks (FA-NPMOFs). The FA-NPMOFs were characterized using transmission electron microscopy, Fourier transform infrared spectroscopy and thermogravimetric-differential thermal analysis. The biotoxicity and imaging capability of the FA-NPMOFs were determined using HepG2 cells and embryonic and larval zebrafish. The delivery and photodynamic therapeutic effect of FA-NPMOFs were explored in transgenic zebrafish with doxycycline-induced HCC. RESULTS: FA-NPMOFs were spherical in structure with good dispersion and water solubility. They showed low biotoxicity, emitted bright red fluorescence, and exhibited an excellent magnetic resonance imaging capability, both in vitro and in vivo. Meanwhile, the FA-NPMOFs exhibited a strong affinity for folate receptor (FR)-expressing cells and were delivered to the tumor site in a targeted manner. Moreover, HCC tumor cells were eliminated following laser irradiation. CONCLUSION: FA-NPMOFs can be used for dual-modality imaging and photodynamic therapy in HCC and show promise for use as a carrier in new therapies for HCC and other FR-positive tumors.","RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""elisa.calcagnotto""=>""Excluded""} | RAYYAN-LABELS: MEC: Abstract,QUE: Abstract | RAYYAN-EXCLUSION-REASONS: 3 - Intervention",30587985,PMC6304077
rayyan-185168100,Simulated digestion of polystyrene foam enhances desorption of diethylhexyl phthalate (DEHP) and InÂ vitro estrogenic activity in a size-dependent manner.,2019,3,1,"Environmental pollution (Barking, Essex : 1987)",1873-6424 (Electronic),246,,452-462,Coffin S and Lee I and Gan J and Schlenk D,https://pubmed.ncbi.nlm.nih.gov/30583153/,eng,,England,"Marine polychaetes and fish are known to ingest polystyrene microparticles in the environment. Laboratory microplastic feeding experiments have demonstrated that plastic may release endocrine-disrupting compounds such as diethylhexyl phthalate (DEHP), which can cause adverse effects in both vertebrates and invertebrates. In order to determine the influence of size and digestive conditions on the desorption of DEHP and other plasticizers to polychaetes and fish, we exposed polystyrene particles of various sizes under invertebrate and vertebrate digestive conditions (vertebrate mimic; pepsin, pHâ€¯=â€¯2.0, 24â€¯Â°C, invertebrate mimic; Na taurocholate pHâ€¯=â€¯7, 18â€¯Â°C). Estrogen receptor activation and concentrations of 12 plasticizers were measured in the extracts. DEHP, bisphenol S and 4-tert-octylphenol were the only compounds detected. Simulated vertebrate gut digestion did not significantly enhance the release of chemicals nor estrogenic activity. However, a 6.3â€¯Â±â€¯2.0-fold increase in the concentration of DEHP was observed in extracts from invertebrate gut conditions (Meanâ€¯Â±â€¯SD; Nâ€¯=â€¯24, pâ€¯<â€¯0.0001). Additionally, estimated particle surface area was positively correlated with estrogenic activity across all treatment types (râ€¯=â€¯0.85, pâ€¯<â€¯0.0001). Overall, these data indicate an elevated bioaccessibility of DEHP may occur in invertebrates, and size-dependent desorption of uncharacterized estrogenic compounds from plastic suggest additional complexity when considering the risks of MP to aquatic organisms.","RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""elisa.calcagnotto""=>""Excluded""} | RAYYAN-LABELS: MEC: Fulltext,Maior que 1mm,QUE: Fulltext | RAYYAN-EXCLUSION-REASONS: 2 - Population,1 - Type of study",30583153,
rayyan-185168101,Toxicological evaluation of metal oxide nanoparticles and mixed exposures at low doses using zebra fish and THP1 cell line.,2019,4,1,Environmental toxicology,1522-7278 (Electronic),34,4,375-387,Kaur J and Khatri M and Puri S,https://pubmed.ncbi.nlm.nih.gov/30548797/,eng,,,"Metal and metal oxide nanoparticles are being used in different industries now-a-days leading to their unavoidable exposure to humans and animals. In the present study, toxicological testing was done using nanoparticles of copper oxide, cerium oxide and their mixture (1:1 ratio) on zebra fish embryos and THP-1 cell line. Zebrafish embryos were exposed to 0.01â€‰Î¼g/ml to 50â€‰Î¼g/ml concentrations of dispersed nanoparticles using a 96 well plate and their effects were studied at different hours post fertilization (hpf) i.e. 0 hpf, 24 hpf, 48 hpf, 72 hpf and 96 hpf respectively. Results showed that copper oxide nanoparticles has drastic effects on the morphology and physiology of zebra fish whereas cerium oxide nanoparticles and mixture of these nanoparticles did not show much of the effects. Comparable results were obtained from in vitro study using human monocyte cell line (THP-1). It is concluded that these nanoparticles may cause toxicological effects to humans and environment.","RAYYAN-INCLUSION: {""Querusche""=>""Excluded"", ""elisa.calcagnotto""=>""Excluded""} | RAYYAN-LABELS: MEC: Abstract,QUE: Abstract | RAYYAN-EXCLUSION-REASONS: 3 - Intervention",30548797,PMC6492081
